step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
7.51,-0.05469438,-0.037108622,0.0,-inf,-0.0637505,0.0,-inf,-0.063554876,0.0,-inf,-0.0063812085,0.0,-inf,-0.059801497,0.0,-inf,-0.0044164266,0.0,-inf,-0.09202856,0.0,-inf,-0.07116673,0.0,-inf,-0.06749501,0.0,-inf,-0.059478693,0.0,-inf,-0.091685325,0.0,-inf,-0.06084327,0.0,-inf,-0.058278427,0.0,-inf,0.030658403,0.0,inf,-0.10599848,0.0,-inf,0.022456529,0.0,inf,-0.033109047,0.0,-inf,1.7708355,0.03779226,0.0,
7.61,-0.060240533,-0.09163704,0.0,-inf,-0.06940527,0.0,-inf,-0.04600789,0.0,-inf,-0.060016442,0.0,-inf,-0.07663677,0.0,-inf,-0.061490435,0.0,-inf,-0.095039904,0.0,-inf,-0.07605719,0.0,-inf,-0.004192918,0.0,-inf,-0.07051588,0.0,-inf,0.021285055,0.0,inf,-0.019964132,0.0,-inf,-0.06632693,0.0,-inf,-0.06101947,0.0,-inf,0.03880532,0.0,inf,-0.053793065,0.0,-inf,-0.10940506,0.0,-inf,1.7708426,0.039063077,0.0,
7.71,-0.060091857,-0.07362715,0.0,-inf,-0.05957804,0.0,-inf,-0.04952186,0.0,-inf,-0.050051533,0.0,-inf,-0.03171799,0.0,-inf,-0.07549011,0.0,-inf,-0.09997986,0.0,-inf,-0.06485399,0.0,-inf,-0.094541505,0.0,-inf,-0.06668912,0.0,-inf,-0.06074303,0.0,-inf,-0.076910555,0.0,-inf,-0.074183434,0.0,-inf,0.03700795,0.0,inf,0.06615693,0.0,inf,-0.030420696,0.0,-inf,-0.110724784,0.0,-inf,1.7723815,0.04400412,0.0,
7.8100000000000005,-0.054116555,-0.0666172,0.0,-inf,-0.055068076,0.0,-inf,-0.030997096,0.0,-inf,-0.018550824,0.0,-inf,-0.026553787,0.0,-inf,-0.07265362,0.0,-inf,-0.09071665,0.0,-inf,-0.057882603,0.0,-inf,-0.088089295,0.0,-inf,-0.06144013,0.0,-inf,-0.05795173,0.0,-inf,-0.0682069,0.0,-inf,-0.062252987,0.0,-inf,0.017586222,0.0,inf,0.0030601872,0.0,inf,-0.0127433445,0.0,-inf,-0.103218034,0.0,-inf,1.7730602,0.032688,0.0,
7.91,-0.062021952,-0.10722341,0.0,-inf,-0.02809273,0.0,-inf,-0.06604205,0.0,-inf,-0.098150566,0.0,-inf,-0.075453125,0.0,-inf,-0.07282518,0.0,-inf,-0.08168717,0.0,-inf,-0.030678313,0.0,-inf,-0.01135682,0.0,-inf,-0.0959225,0.0,-inf,-0.07953019,0.0,-inf,-0.07414,0.0,-inf,-0.033981692,0.0,-inf,0.051042408,0.0,inf,-0.06555474,0.0,-inf,-0.03149044,0.0,-inf,-0.06635657,0.0,-inf,1.7827585,0.0379166,0.0,
8.01,-0.067962416,-0.088505596,0.0,-inf,-0.10903914,0.0,-inf,-0.073625416,0.0,-inf,-0.08841523,0.0,-inf,-0.060606938,0.0,-inf,0.04252352,0.0,inf,-0.085294224,0.0,-inf,-0.07815966,0.0,-inf,-0.06886703,0.0,-inf,-0.106750935,0.0,-inf,-0.08060897,0.0,-inf,-0.0772246,0.0,-inf,-0.0762982,0.0,-inf,0.060485676,0.0,inf,-0.0039921366,0.0,-inf,0.044284318,0.0,inf,-0.12408808,0.0,-inf,1.7728927,0.055016316,0.0,
8.11,-0.061544802,-0.07809046,0.0,-inf,-0.1003809,0.0,-inf,-0.06508194,0.0,-inf,-0.07421618,0.0,-inf,0.060625613,0.0,inf,-0.04511796,0.0,-inf,-0.07848546,0.0,-inf,-0.07115265,0.0,-inf,-0.06510816,0.0,-inf,-0.10256752,0.0,-inf,-0.004173635,0.0,-inf,-0.074176975,0.0,-inf,-0.06845494,0.0,-inf,-0.014968222,0.0,-inf,-0.049625672,0.0,-inf,0.010525151,0.0,inf,-0.10575651,0.0,-inf,1.7745789,0.042933956,0.0,
8.21,-0.05647533,-0.069096036,0.0,-inf,-0.05879593,0.0,-inf,-0.0894543,0.0,-inf,0.0010668284,0.0,inf,-0.017569305,0.0,-inf,-0.074008234,0.0,-inf,-0.040524624,0.0,-inf,-0.06256211,0.0,-inf,-0.08636945,0.0,-inf,-0.06540187,0.0,-inf,-0.061368898,0.0,-inf,-0.0701022,0.0,-inf,-0.06677602,0.0,-inf,-0.0020344805,0.0,-inf,-0.005344912,0.0,-inf,-0.020732375,0.0,-inf,-0.097919054,0.0,-inf,1.7760599,0.030892663,0.0,
8.31,-0.06581554,0.07813824,0.0,inf,-0.07025541,0.0,-inf,-0.058861207,0.0,-inf,-0.08368695,0.0,-inf,-0.0008052354,0.0,-inf,-0.081120335,0.0,-inf,-0.106900886,0.0,-inf,-0.07268333,0.0,-inf,-0.10431474,0.0,-inf,-0.0773459,0.0,-inf,-0.06887885,0.0,-inf,-0.078692414,0.0,-inf,-0.0798322,0.0,-inf,-0.038706135,0.0,-inf,0.025310798,0.0,inf,-0.053011656,0.0,-inf,-0.12368448,0.0,-inf,1.771398,0.04907779,0.0,
8.41,-0.06516728,0.05066729,0.0,inf,-0.06994779,0.0,-inf,-0.018554835,0.0,-inf,-0.08076448,0.0,-inf,-0.10957377,0.0,-inf,-0.07974367,0.0,-inf,-0.02150392,0.0,-inf,-0.07372036,0.0,-inf,-0.09797226,0.0,-inf,-0.0765571,0.0,-inf,-0.06997508,0.0,-inf,-0.076601826,0.0,-inf,-0.07962947,0.0,-inf,-0.030429887,0.0,-inf,-0.04230374,0.0,-inf,-0.034032334,0.0,-inf,-0.10808577,0.0,-inf,1.7828379,0.03885351,0.0,
8.51,-0.0678823,-0.118666545,0.0,-inf,-0.037193548,0.0,-inf,-0.06858092,0.0,-inf,-0.10543188,0.0,-inf,-0.08035077,0.0,-inf,-0.07865603,0.0,-inf,-0.084000446,0.0,-inf,-0.10739943,0.0,-inf,-0.057224605,0.0,-inf,-0.004981475,0.0,-inf,-0.084050976,0.0,-inf,-0.07801359,0.0,-inf,-0.05787079,0.0,-inf,0.067176364,0.0,inf,-0.069564424,0.0,-inf,0.066553034,0.0,inf,-0.07159443,0.0,-inf,1.7794931,0.051958237,0.0,
8.61,-0.06299947,-0.03199294,0.0,-inf,-0.074544616,0.0,-inf,-0.07584628,0.0,-inf,-0.017150868,0.0,-inf,-0.06770924,0.0,-inf,-0.09768603,0.0,-inf,-0.09627168,0.0,-inf,-0.079490446,0.0,-inf,-0.079129905,0.0,-inf,-0.042130858,0.0,-inf,-0.074209295,0.0,-inf,-0.06929293,0.0,-inf,-0.06728267,0.0,-inf,-0.1070106,0.0,-inf,0.0029159745,0.0,inf,0.016229492,0.0,inf,-0.0068628113,0.0,-inf,1.7835256,0.035912804,0.0,
8.71,-0.05134745,-0.06479523,0.0,-inf,-0.052697968,0.0,-inf,-0.04067882,0.0,-inf,-0.06593345,0.0,-inf,-0.056944404,0.0,-inf,-0.06564777,0.0,-inf,-0.040728286,0.0,-inf,-0.055922028,0.0,-inf,-0.09041305,0.0,-inf,-0.058619834,0.0,-inf,-0.051492658,0.0,-inf,-0.06583192,0.0,-inf,-0.059960626,0.0,-inf,-0.10367376,0.0,-inf,0.009650393,0.0,inf,0.06150652,0.0,inf,-0.011351594,0.0,-inf,1.7731949,0.037044395,0.0,
8.81,-0.058068097,-0.111509696,0.0,-inf,-0.024815397,0.0,-inf,-0.05716455,0.0,-inf,-0.095735714,0.0,-inf,-0.07060005,0.0,-inf,-0.065088086,0.0,-inf,-0.07627203,0.0,-inf,-0.013389599,0.0,-inf,-0.043557152,0.0,-inf,-0.093828194,0.0,-inf,-0.072401024,0.0,-inf,-0.06581286,0.0,-inf,-0.03707683,0.0,-inf,0.05117219,0.0,inf,-0.05888626,0.0,-inf,0.025316596,0.0,inf,-0.0598564,0.0,-inf,1.7736183,0.040719096,0.0,
8.91,-0.05190633,0.0027020387,0.0,inf,-0.060784552,0.0,-inf,-0.067388766,0.0,-inf,-0.0690335,0.0,-inf,-0.05478409,0.0,-inf,0.008337576,0.0,inf,-0.08737507,0.0,-inf,-0.0649997,0.0,-inf,-0.06713136,0.0,-inf,-0.05058448,0.0,-inf,-0.060717262,0.0,-inf,-0.058347594,0.0,-inf,-0.058761884,0.0,-inf,-0.099655725,0.0,-inf,-0.045278743,0.0,-inf,0.03243121,0.0,inf,-0.029269764,0.0,-inf,1.7751496,0.033300966,0.0,
9.01,-0.060171783,-0.10289633,0.0,-inf,-0.010294109,0.0,-inf,-0.06471582,0.0,-inf,-0.03173919,0.0,-inf,-0.07178985,0.0,-inf,-0.0699557,0.0,-inf,-0.076150924,0.0,-inf,-0.0948398,0.0,-inf,-0.025998604,0.0,-inf,-0.0915817,0.0,-inf,-0.073708035,0.0,-inf,-0.069904745,0.0,-inf,-0.027122917,0.0,-inf,-0.019943913,0.0,-inf,-0.06406266,0.0,-inf,0.017818026,0.0,inf,-0.063612744,0.0,-inf,1.7775725,0.03225157,0.0,
9.11,-0.048668094,-0.061006352,0.0,-inf,-0.052251294,0.0,-inf,-0.028103951,0.0,-inf,-0.06450137,0.0,-inf,-0.03072131,0.0,-inf,-0.064578176,0.0,-inf,-0.086469784,0.0,-inf,-0.052074455,0.0,-inf,-0.03497542,0.0,-inf,-0.0582253,0.0,-inf,-0.05521787,0.0,-inf,-0.0628824,0.0,-inf,-0.059335887,0.0,-inf,-0.10053326,0.0,-inf,-0.0037594105,0.0,-inf,0.013751282,0.0,inf,-0.0039945072,0.0,-inf,1.7761946,0.02875964,0.0,
9.21,-0.06057777,-0.07312876,0.0,-inf,-0.064225115,0.0,-inf,-0.046105728,0.0,-inf,-0.07994085,0.0,-inf,-0.030434215,0.0,-inf,-0.028225534,0.0,-inf,-0.09772715,0.0,-inf,-0.06317589,0.0,-inf,-0.097877435,0.0,-inf,-0.071019165,0.0,-inf,-0.06362769,0.0,-inf,-0.07732596,0.0,-inf,-0.07115848,0.0,-inf,-0.10935551,0.0,-inf,-0.024526099,0.0,-inf,0.011033872,0.0,inf,0.052598536,0.0,inf,1.7795708,0.039910078,0.0,
9.31,-0.0485696,-0.06165602,0.0,-inf,-0.047121525,0.0,-inf,-0.034561694,0.0,-inf,-0.0656049,0.0,-inf,-0.028567085,0.0,-inf,-0.06417592,0.0,-inf,-0.06681924,0.0,-inf,-0.053516217,0.0,-inf,-0.08588512,0.0,-inf,-0.055069633,0.0,-inf,-0.048032716,0.0,-inf,-0.06261249,0.0,-inf,-0.05784181,0.0,-inf,-0.10371707,0.0,-inf,-0.0062983297,0.0,-inf,0.01986245,0.0,inf,0.03460135,0.0,inf,1.7646459,0.034058444,0.0,
9.41,-0.05504601,-0.063831285,0.0,-inf,-0.062022477,0.0,-inf,-0.011189433,0.0,-inf,-0.071487874,0.0,-inf,-0.09321653,0.0,-inf,-0.064726286,0.0,-inf,-0.045624293,0.0,-inf,-0.07527284,0.0,-inf,0.049074523,0.0,inf,-0.067001484,0.0,-inf,-0.06648742,0.0,-inf,-0.05701287,0.0,-inf,-0.05471888,0.0,-inf,0.025680998,0.0,inf,-0.053937018,0.0,-inf,-0.10757515,0.0,-inf,-0.04112509,0.0,-inf,1.7783002,0.038059276,0.0,
9.51,-0.060057055,-0.07021113,0.0,-inf,-0.06099985,0.0,-inf,-0.016459709,0.0,-inf,-0.012749567,0.0,-inf,-0.021160264,0.0,-inf,-0.06229652,0.0,-inf,-0.093748294,0.0,-inf,-0.09137992,0.0,-inf,-0.080196746,0.0,-inf,-0.07268158,0.0,-inf,-0.07022719,0.0,-inf,-0.0643571,0.0,-inf,-0.06838014,0.0,-inf,-0.1009431,0.0,-inf,0.008799885,0.0,inf,-0.028104264,0.0,-inf,-0.022987012,0.0,-inf,1.7800148,0.031561036,0.0,
9.61,-0.063763924,-0.08090688,0.0,-inf,-0.105826624,0.0,-inf,-0.0658412,0.0,-inf,-0.04811294,0.0,-inf,0.0361036,0.0,inf,-0.07047651,0.0,-inf,-0.06479889,0.0,-inf,-0.00066519505,0.0,-inf,-0.100740656,0.0,-inf,-0.07952299,0.0,-inf,-0.07834908,0.0,-inf,-0.07534299,0.0,-inf,-0.061856836,0.0,-inf,-0.050298877,0.0,-inf,0.07733988,0.0,inf,-0.11965514,0.0,-inf,-0.058386162,0.0,-inf,1.7717699,0.04876445,0.0,
9.71,-0.060715437,-0.0735009,0.0,-inf,-0.061513055,0.0,-inf,-0.09665192,0.0,-inf,-0.07667795,0.0,-inf,0.025389716,0.0,inf,-0.0116597,0.0,-inf,-0.012962612,0.0,-inf,-0.061679743,0.0,-inf,-0.092666544,0.0,-inf,-0.0678503,0.0,-inf,-0.061932124,0.0,-inf,-0.0733694,0.0,-inf,-0.068691276,0.0,-inf,-0.1082686,0.0,-inf,-0.059187967,0.0,-inf,-0.043850455,0.0,-inf,0.01999406,0.0,inf,1.7712997,0.037177414,0.0,
9.81,-0.047479358,-0.05936405,0.0,-inf,-0.052362893,0.0,-inf,-0.030333579,0.0,-inf,-0.06321598,0.0,-inf,-0.08468653,0.0,-inf,-0.057580024,0.0,-inf,0.010048103,0.0,inf,-0.06292798,0.0,-inf,-0.010350777,0.0,-inf,-0.06303153,0.0,-inf,-0.05738731,0.0,-inf,-0.050223686,0.0,-inf,-0.051001795,0.0,-inf,-0.025994524,0.0,-inf,-0.030576,0.0,-inf,-0.09795309,0.0,-inf,-3.5717054e-05,0.0,-inf,1.7747533,0.027654987,0.0,
9.91,-0.06486057,-0.033134393,0.0,-inf,-0.07157865,0.0,-inf,-0.041700564,0.0,-inf,-0.0810488,0.0,-inf,-0.028857011,0.0,-inf,-0.07068324,0.0,-inf,-0.09913068,0.0,-inf,-0.096695885,0.0,-inf,-0.08009579,0.0,-inf,-0.07707242,0.0,-inf,-0.080933645,0.0,-inf,-0.07638265,0.0,-inf,-0.0769647,0.0,-inf,-0.113692276,0.0,-inf,-0.015402008,0.0,-inf,0.056524448,0.0,inf,-0.032797527,0.0,-inf,1.7804986,0.039463338,0.0,
10.01,-0.061952062,-0.080960035,0.0,-inf,-0.066915445,0.0,-inf,-0.066049494,0.0,-inf,-0.07378968,0.0,-inf,-0.10189692,0.0,-inf,-0.068211004,0.0,-inf,0.11100288,0.0,inf,-0.078105964,0.0,-inf,-0.10812327,0.0,-inf,-0.07342239,0.0,-inf,-0.067466065,0.0,-inf,-0.06412439,0.0,-inf,-0.059509367,0.0,-inf,-0.021035207,0.0,-inf,0.02955733,0.0,inf,-0.122405276,0.0,-inf,0.01402887,0.0,inf,1.7763107,0.055680368,0.0,
10.11,-0.064729735,-0.081528075,0.0,-inf,-0.06455304,0.0,-inf,-0.00874179,0.0,-inf,-0.0787306,0.0,-inf,0.40054193,0.0,inf,-0.054222126,0.0,-inf,-0.07717679,0.0,-inf,-0.07653852,0.0,-inf,-0.114579156,0.0,-inf,-0.118667915,0.0,-inf,-0.062498577,0.0,-inf,-0.058411647,0.0,-inf,-0.058095884,0.0,-inf,0.0031881293,0.0,inf,-0.0001916632,0.0,-inf,-0.12772766,0.0,-inf,-0.13794772,0.0,-inf,1.7692939,0.117670685,0.0,
10.21,-0.062067054,-0.07507627,0.0,-inf,-0.062229145,0.0,-inf,-0.047797527,0.0,-inf,-0.08172655,0.0,-inf,-0.030325461,0.0,-inf,-0.07884045,0.0,-inf,-0.10129383,0.0,-inf,-0.065805115,0.0,-inf,-0.09709502,0.0,-inf,-0.06845299,0.0,-inf,-0.061773255,0.0,-inf,-0.014901944,0.0,-inf,-0.07375998,0.0,-inf,-0.1139382,0.0,-inf,-0.038300786,0.0,-inf,0.030568412,0.0,inf,0.036955867,0.0,inf,1.7745504,0.040687528,0.0,
10.31,-0.06493018,-0.032075316,0.0,-inf,-0.07042744,0.0,-inf,-0.024743626,0.0,-inf,-0.0788427,0.0,-inf,-0.0021385713,0.0,-inf,-0.069875844,0.0,-inf,-0.098834515,0.0,-inf,-0.09907515,0.0,-inf,-0.07881176,0.0,-inf,-0.07673937,0.0,-inf,-0.078846365,0.0,-inf,-0.07533353,0.0,-inf,-0.07409374,0.0,-inf,-0.10841566,0.0,-inf,-0.051610857,0.0,-inf,0.045347843,0.0,inf,-0.040991645,0.0,-inf,1.7783203,0.03777863,0.0,
10.41,-0.060985494,-0.07699331,0.0,-inf,-0.099497065,0.0,-inf,-0.061165437,0.0,-inf,-0.07347586,0.0,-inf,0.034683015,0.0,inf,-0.045923486,0.0,-inf,-0.07956087,0.0,-inf,-0.06105125,0.0,-inf,-0.07306987,0.0,-inf,-0.09639992,0.0,-inf,-0.011799586,0.0,-inf,-0.06845047,0.0,-inf,-0.06543955,0.0,-inf,-0.026170222,0.0,-inf,0.02383056,0.0,inf,-0.11104889,0.0,-inf,-0.0463375,0.0,-inf,1.775975,0.039157633,0.0,
10.51,-0.052973654,-0.06543671,0.0,-inf,-0.0573425,0.0,-inf,-0.060910903,0.0,-inf,-0.06970976,0.0,-inf,-0.093484275,0.0,-inf,-0.06377281,0.0,-inf,-0.044406757,0.0,-inf,-0.06821134,0.0,-inf,-0.043234438,0.0,-inf,-0.06955888,0.0,-inf,-0.061031464,0.0,-inf,-0.052964367,0.0,-inf,-0.053844612,0.0,-inf,0.018258877,0.0,inf,-0.02396095,0.0,-inf,-0.10489055,0.0,-inf,0.07401959,0.0,inf,1.7718427,0.040251143,0.0,
10.61,-0.060090754,-0.071271725,0.0,-inf,-0.060487706,0.0,-inf,-0.04927245,0.0,-inf,-0.07922828,0.0,-inf,-0.045350976,0.0,-inf,0.082332335,0.0,inf,-0.099344805,0.0,-inf,-0.05892732,0.0,-inf,-0.09815867,0.0,-inf,-0.06564099,0.0,-inf,-0.05921804,0.0,-inf,-0.07546804,0.0,-inf,-0.06668741,0.0,-inf,-0.11437258,0.0,-inf,0.0096885245,0.0,inf,0.013623011,0.0,inf,-0.03042273,0.0,-inf,1.7721876,0.046753127,0.0,
10.71,-0.062005423,-0.08540737,0.0,-inf,-0.09742683,0.0,-inf,-0.06616158,0.0,-inf,-0.07595639,0.0,-inf,-0.018676851,0.0,-inf,-0.036329713,0.0,-inf,-0.051491227,0.0,-inf,-0.067043416,0.0,-inf,-0.07568957,0.0,-inf,-0.09263198,0.0,-inf,-0.08059427,0.0,-inf,-0.06921383,0.0,-inf,-0.067615815,0.0,-inf,-0.012764216,0.0,-inf,-0.03233229,0.0,-inf,-0.10685787,0.0,-inf,0.05432597,0.0,inf,1.7827728,0.038182277,0.0,
10.81,-0.058000926,-0.07474317,0.0,-inf,-0.09577423,0.0,-inf,-0.057740606,0.0,-inf,-0.07027767,0.0,-inf,-0.022357482,0.0,-inf,-0.06936513,0.0,-inf,-0.06693693,0.0,-inf,0.040658887,0.0,inf,-0.09519047,0.0,-inf,-0.07411673,0.0,-inf,0.019179655,0.0,inf,-0.07211667,0.0,-inf,-0.05984017,0.0,-inf,-0.038310125,0.0,-inf,-0.105156764,0.0,-inf,0.0056672073,0.0,inf,-0.033845138,0.0,-inf,1.7747879,0.040098257,0.0,
10.91,-0.050326474,-0.067828655,0.0,-inf,-0.054620307,0.0,-inf,-0.051991783,0.0,-inf,-0.06485956,0.0,-inf,-0.01481397,0.0,-inf,-0.059261538,0.0,-inf,-0.056971066,0.0,-inf,-0.035415046,0.0,-inf,-0.08623813,0.0,-inf,-0.0679979,0.0,-inf,-0.0634734,0.0,-inf,-0.061071362,0.0,-inf,-0.05205441,0.0,-inf,0.014644082,0.0,inf,-0.10611982,0.0,-inf,0.02996364,0.0,inf,-0.025018381,0.0,-inf,1.7705394,0.032897938,0.0,
11.01,-0.048987005,-0.06623289,0.0,-inf,-0.033541936,0.0,-inf,-0.052648053,0.0,-inf,-0.0638971,0.0,-inf,-0.0064984486,0.0,-inf,-0.018830312,0.0,-inf,-0.06695035,0.0,-inf,-0.051854968,0.0,-inf,-0.06115448,0.0,-inf,-0.082993805,0.0,-inf,-0.06295058,0.0,-inf,-0.059283018,0.0,-inf,-0.057347793,0.0,-inf,-0.001581018,0.0,-inf,-0.09771742,0.0,-inf,-0.014882282,0.0,-inf,-0.024168447,0.0,-inf,1.7765931,0.02644372,0.0,-inf
11.11,-0.058476917,-0.0774433,0.0,-inf,-0.091977514,0.0,-inf,-0.06512675,0.0,-inf,-0.07171367,0.0,-inf,-0.031238807,0.0,-inf,-0.0006439464,0.0,-inf,0.026618589,0.0,inf,-0.06374922,0.0,-inf,-0.07630086,0.0,-inf,-0.09082857,0.0,-inf,-0.073033564,0.0,-inf,-0.07066334,0.0,-inf,-0.06665599,0.0,-inf,-0.03131859,0.0,-inf,-0.015217485,0.0,-inf,-0.10096705,0.0,-inf,-0.03393619,0.0,-inf,1.7827406,0.03400186,0.0,
11.21,-0.06290618,-0.07604927,0.0,-inf,-0.065901436,0.0,-inf,-0.052784514,0.0,-inf,-0.08341951,0.0,-inf,-0.037175875,0.0,-inf,0.06539302,0.0,inf,-0.10033915,0.0,-inf,-0.064200126,0.0,-inf,-0.100256026,0.0,-inf,-0.08111229,0.0,-inf,-0.07295615,0.0,-inf,-0.07352862,0.0,-inf,-0.112199284,0.0,-inf,-0.06496665,0.0,-inf,-0.025149425,0.0,-inf,0.021531804,0.0,inf,-0.034090012,0.0,-inf,1.7798023,0.043555327,0.0,
11.31,-0.059737522,-0.0147193065,0.0,-inf,-0.06581066,0.0,-inf,-0.064767785,0.0,-inf,-0.07510239,0.0,-inf,-0.0990405,0.0,-inf,-0.06901671,0.0,-inf,-0.052044205,0.0,-inf,-0.073170826,0.0,-inf,-0.09884977,0.0,-inf,-0.07309576,0.0,-inf,-0.06811349,0.0,-inf,-0.06266215,0.0,-inf,-0.060199652,0.0,-inf,-0.010157341,0.0,-inf,0.056706656,0.0,inf,-0.11107429,0.0,-inf,0.01897161,0.0,inf,1.7780325,0.0422301,0.0,
11.41,-0.05343946,-0.06905777,0.0,-inf,-0.06656892,0.0,-inf,-0.053882185,0.0,-inf,-0.06748216,0.0,-inf,0.057123397,0.0,inf,-0.043188225,0.0,-inf,-0.07134353,0.0,-inf,-0.05327969,0.0,-inf,-0.06355918,0.0,-inf,-0.09084923,0.0,-inf,-0.06831308,0.0,-inf,-0.061151005,0.0,-inf,-0.058070462,0.0,-inf,0.0145703675,0.0,inf,-0.1084843,0.0,-inf,-0.01803277,0.0,-inf,-0.043519177,0.0,-inf,1.7718018,0.037545398,0.0,
11.51,-0.0654694,-0.037973687,0.0,-inf,-0.07794337,0.0,-inf,-0.038882032,0.0,-inf,-0.08212944,0.0,-inf,-0.07041433,0.0,-inf,0.023855919,0.0,inf,-0.10409699,0.0,-inf,-0.102466255,0.0,-inf,-0.08361393,0.0,-inf,-0.07939104,0.0,-inf,-0.075031064,0.0,-inf,-0.081406355,0.0,-inf,-0.07194155,0.0,-inf,-0.12026084,0.0,-inf,-0.034994952,0.0,-inf,0.066596575,0.0,inf,-0.05784334,0.0,-inf,1.7793074,0.045163535,0.0,
11.61,-0.0517433,-0.06697432,0.0,-inf,-0.015246459,0.0,-inf,-0.050559547,0.0,-inf,-0.06431394,0.0,-inf,0.06969035,0.0,inf,0.0073717125,0.0,inf,-0.06928526,0.0,-inf,-0.050009467,0.0,-inf,-0.06071837,0.0,-inf,-0.089563675,0.0,-inf,-0.06608619,0.0,-inf,-0.05786515,0.0,-inf,-0.055345744,0.0,-inf,-0.05967516,0.0,-inf,-0.10339263,0.0,-inf,-0.061664037,0.0,-inf,-0.041701775,0.0,-inf,1.7690322,0.038237933,0.0,
11.71,-0.065164894,-0.080585174,0.0,-inf,-0.10533895,0.0,-inf,-0.068723604,0.0,-inf,-0.08753466,0.0,-inf,-0.0057046902,0.0,-inf,0.04247255,0.0,inf,-0.07854828,0.0,-inf,-0.06325974,0.0,-inf,-0.07688541,0.0,-inf,-0.105775625,0.0,-inf,-0.07661334,0.0,-inf,-0.07477695,0.0,-inf,-0.07386585,0.0,-inf,0.049834955,0.0,inf,-0.12316902,0.0,-inf,0.058704313,0.0,inf,-0.05820255,0.0,-inf,1.7720052,0.054142434,0.0,
11.81,-0.057637926,-0.010241916,0.0,-inf,-0.065918565,0.0,-inf,-0.01104758,0.0,-inf,-0.073573135,0.0,-inf,-0.09424764,0.0,-inf,-0.068597965,0.0,-inf,0.013987708,0.0,inf,-0.07203049,0.0,-inf,-0.09469443,0.0,-inf,-0.071329,0.0,-inf,-0.06759792,0.0,-inf,-0.062189285,0.0,-inf,-0.059900723,0.0,-inf,-0.05022454,0.0,-inf,-0.041683294,0.0,-inf,-0.106214024,0.0,-inf,0.018196447,0.0,inf,1.78096,0.03549061,0.0,
11.91,-0.05063203,-0.065814,0.0,-inf,0.024428919,0.0,inf,-0.050392102,0.0,-inf,-0.064924225,0.0,-inf,0.049454838,0.0,inf,-0.05666266,0.0,-inf,-0.05632736,0.0,-inf,-0.03144815,0.0,-inf,-0.08815819,0.0,-inf,-0.06826662,0.0,-inf,-0.064743705,0.0,-inf,-0.059517242,0.0,-inf,-0.049912367,0.0,-inf,-0.07056001,0.0,-inf,-0.108020835,0.0,-inf,-0.014722255,0.0,-inf,-0.038740974,0.0,-inf,1.7653917,0.037192453,0.0,
12.01,-0.06296939,-0.037174534,0.0,-inf,-0.071519084,0.0,-inf,-0.07439211,0.0,-inf,-0.08309255,0.0,-inf,-0.067541055,0.0,-inf,-0.09534344,0.0,-inf,-0.09726105,0.0,-inf,-0.035332832,0.0,-inf,-0.04640135,0.0,-inf,-0.07967208,0.0,-inf,-0.07575558,0.0,-inf,-0.06501444,0.0,-inf,-0.070248045,0.0,-inf,-0.106193125,0.0,-inf,0.006587429,0.0,inf,-0.019512653,0.0,-inf,0.038007043,0.0,inf,1.7818424,0.037072904,0.0,
12.11,-0.06147721,-0.07408245,0.0,-inf,-0.07378241,0.0,-inf,-0.06416062,0.0,-inf,0.00058659795,0.0,inf,-0.05070545,0.0,-inf,-0.068449594,0.0,-inf,-0.07992274,0.0,-inf,-0.077656664,0.0,-inf,-0.09769083,0.0,-inf,-0.10062139,0.0,-inf,-0.06947526,0.0,-inf,-0.06773149,0.0,-inf,-0.065820225,0.0,-inf,-0.10987532,0.0,-inf,0.0017233717,0.0,inf,0.056722544,0.0,inf,-0.0064807357,0.0,-inf,1.7755144,0.04247687,0.0,
